phenocode	name	category	num_cases	num_controls	gc_lambda	num_gw_significant
E4_DM1KETO	Type 1 diabetes with ketoacidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	1628	215160	0.98146	8
E4_DM1NASCOMP	Type 1 diabetes with other specified/multiple/unspecified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	4455	215160	0.99534	17
E4_DM1NEU	Type 1 diabetes with neurological complications	IV Endocrine, nutritional and metabolic diseases (E4_)	740	215160	1.0235	4
E4_DM1NOCOMP	Type 1 diabetes without complications	IV Endocrine, nutritional and metabolic diseases (E4_)	6376	215160	0.9907	22
E4_DM1OPTH	Type 1 diabetes with ophthalmic complications	IV Endocrine, nutritional and metabolic diseases (E4_)	3668	215160	0.96773	18
E4_DM1PERIPH	Type 1 diabetes with peripheral circulatory complications	IV Endocrine, nutritional and metabolic diseases (E4_)	459	215160	1.0283	3
E4_DM1REN	Type 1 diabetes with renal complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1195	215160	1.0188	5
E4_DM1_STRICT	"Type 1 diabetes, strict (exclude DM2)"	IV Endocrine, nutritional and metabolic diseases (E4_)	3392	215768	0.94962	13
E4_DM2	Type 2 diabetes	IV Endocrine, nutritional and metabolic diseases (E4_)	41245	215160	1.305	102
E4_DM2COMA	Type 2 diabetes with coma	IV Endocrine, nutritional and metabolic diseases (E4_)	3011	215160	1.0426	2
E4_DM2KETO	Type 2 diabetes with ketoacidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	444	215160	1.0235	4
E4_DM2NASCOMP	Type 2 diabetes with other specified/multiple/unspecified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	30103	215160	1.2879	98
E4_DM2NEU	Type 2 diabetes with neurological complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1113	215160	1.0283	1
E4_DM2NOCOMP	Type 2 diabetes without complications	IV Endocrine, nutritional and metabolic diseases (E4_)	18839	215160	1.1682	39
E4_DM2OPTH	Type 2 diabetes with ophthalmic complications	IV Endocrine, nutritional and metabolic diseases (E4_)	2558	215160	1.0523	5
E4_DM2PERIPH	Type 2 diabetes with peripheral circulatory complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1314	215160	1.0475	2
E4_DM2REN	Type 2 diabetes with renal complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1605	215160	1.0475	2
E4_DM2_STRICT	"Type 2 diabetes, strict (exclude DM1)"	IV Endocrine, nutritional and metabolic diseases (E4_)	37002	215160	1.305	108
E4_DMNAS	Unspecified diabetes	IV Endocrine, nutritional and metabolic diseases (E4_)	4777	215160	1.0475	8
E4_DMNASCOMA	Unspecified diabetes with coma	IV Endocrine, nutritional and metabolic diseases (E4_)	100	215160	0.71298	0
E4_DMNASKETO	Unspecified diabetes with ketoacidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	143	215160	0.79332	2
E4_DMNASNASCOMP	Unspecified diabetes with multiple/unspecified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	651	215160	1.0378	0
E4_DMNASNEU	Unspecified diabetes with neurological complications	IV Endocrine, nutritional and metabolic diseases (E4_)	80	215160	0.58479	0
E4_DMNASNOCOMP	Unspecified diabetes without complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1566	215160	1.0378	4
E4_DMNASOTHCOMP	Unspecified diabetes with other specified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	86	215160	0.68385	0
E4_ENDODIS	Other endocrine disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	971	250987	1.0331	1
E4_ENDODISNAS	"Endocrine disorders, other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	369	250987	0.95413	0
E4_ENDOGLAND	Disorders of other endocrine glands	IV Endocrine, nutritional and metabolic diseases (E4_)	9418	250987	1.0188	1
E4_ENDOMETPOSTOP	"Postprocedural endocrine and metabolic disorders, not elsewhere classified"	IV Endocrine, nutritional and metabolic diseases (E4_)	1841	231448	1.0523	4
E4_ENDONUTRMET	"Endocrine, nutritional and metabolic diseases"	IV Endocrine, nutritional and metabolic diseases (E4_)	97333	163072	1.2215	32
E4_FLUIDELECTRO	"Other disorders of fluid, electrolyte and acid-base balance"	IV Endocrine, nutritional and metabolic diseases (E4_)	5197	231448	1.0283	0
E4_FLUIDELECTRONAS	"Other disorders of electrolyte and fluid balance, not elsewhere classified"	IV Endocrine, nutritional and metabolic diseases (E4_)	136	231448	0.77757	0
E4_GILBERT	Gilbert syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	111	231448	0.72784	3
E4_GLUCOPANCREAS	Other disorders of glucose regulation and pancreatic internal secretion	IV Endocrine, nutritional and metabolic diseases (E4_)	1607	258798	1.0426	3
E4_GOITREDIFF	Nontoxic diffuse goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	581	221975	1.0378	3
E4_GOITREMULTINOD	Nontoxic multinodular goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	4096	221975	1.0523	26
E4_GOITRENAS	Other and/or unspecified nontoxic goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	1519	221975	1.0426	5
E4_GOITRENOD	Nontoxic single thyroid nodule	IV Endocrine, nutritional and metabolic diseases (E4_)	1349	221975	1.0378	1
E4_HYPERALDO	Hyperaldosteronism	IV Endocrine, nutritional and metabolic diseases (E4_)	425	250987	1.0094	0
E4_HYPERCHOL	Pure hypercholesterolaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	13092	231448	1.0767	23
E4_HYPERGLYCER	Pure hyperglyceridaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	307	231448	0.96773	1
E4_HYPERKALAEMIA	Hyperkalaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	728	231448	1.0378	0
E4_HYPERLIPMIX	Mixed hyperlipidaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	665	231448	1.0378	2
E4_HYPERLIPNAS	"Hyperlipidaemia, other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	6573	231448	1.0475	8
E4_HYPEROSMHNAT	Hyperosmolality and hypernatraemia	IV Endocrine, nutritional and metabolic diseases (E4_)	186	231448	0.85017	0
E4_HYPERPARA	Hyperparathyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	3603	250987	1.0331	5
E4_HYPERPIT	Hyperfunction of pituitary gland	IV Endocrine, nutritional and metabolic diseases (E4_)	965	250987	1.0235	0
E4_HYPERPRO	Hyperprolactinaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	683	250987	1.0235	0
E4_HYPERPRO_ADVERSE	"Hyperprolactinaemia, drug-induced"	IV Endocrine, nutritional and metabolic diseases (E4_)	107	260298	0.73535	0
E4_HYPOCOMA	Nondiabetic hypoglycaemic coma	IV Endocrine, nutritional and metabolic diseases (E4_)	84	258798	0.68385	2
E4_HYPODRUG	Drug-induced hypoglycaemia without coma	IV Endocrine, nutritional and metabolic diseases (E4_)	276	258798	0.94962	2
E4_HYPOGLYC	"Hypoglycaemia, other or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	1240	258798	1.0426	2
E4_HYPOKALAEMIA	Hypokalaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	1743	231448	1.0331	1
E4_HYPOOSMNAT	Hypo-osmolality and hyponatraemia	IV Endocrine, nutritional and metabolic diseases (E4_)	2789	231448	1.0426	0
E4_HYPOPARA	Hypoparathyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	617	250987	1.0378	1
E4_HYPOPIT	Hypopituitarism	IV Endocrine, nutritional and metabolic diseases (E4_)	1085	250987	1.0331	3
E4_HYTHYNAS	"Hypothyroidism,  other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	32871	221975	1.184	88
E4_HYTHYPOSTINF	Postinfectious hypothyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	114	221975	0.73535	0
E4_HYTHYSUBS	Hypothyroidism due to medicaments and other exogenous substances	IV Endocrine, nutritional and metabolic diseases (E4_)	134	221975	0.78542	0
E4_HYTHY_AI_STRICT	"Hypothyroidism, strict autoimmune"	IV Endocrine, nutritional and metabolic diseases (E4_)	28688	206542	1.184	92
E4_HYTHY_AI_STRICT_PURCH	"Hypothyroidism, strict autoimmune, 3 medication purchases required"	IV Endocrine, nutritional and metabolic diseases (E4_)	32581	227824	1.184	84
E4_IRON_MET	Disorders of iron metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	171	231448	0.82548	11
E4_LACTONAS	"Lactose intolerance, other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	471	231448	1.0141	5
E4_LACTOSEINT	Lactose intolerance	IV Endocrine, nutritional and metabolic diseases (E4_)	535	231448	1.0331	5
E4_LIPOPROT	Disorders of lipoprotein metabolism and other lipidaemias	IV Endocrine, nutritional and metabolic diseases (E4_)	20148	231448	1.0966	30
E4_LIPOPROTNAS	"Disorder of lipoprotein metabolism, unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	2397	231448	1.0475	1
E4_MALNUTRITION	Malnutrition	IV Endocrine, nutritional and metabolic diseases (E4_)	231	260174	0.90978	1
E4_METABO	Other metabolic disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	2027	231448	1.0523	5
E4_METABOLIA	Metabolic disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	28957	231448	1.0817	22
E4_MINERAL_MET	Disorders of mineral metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	1155	231448	1.0475	3
E4_NUTRIDEF	Other nutritional deficiencies	IV Endocrine, nutritional and metabolic diseases (E4_)	11852	248553	1.1422	8
E4_NUTRI_DEF_NAS	Other specified/unspecified nutritional deficiencies	IV Endocrine, nutritional and metabolic diseases (E4_)	141	248553	0.79332	0
E4_OBESITY	Obesity	IV Endocrine, nutritional and metabolic diseases (E4_)	11483	248850	1.1474	11
E4_OBESITYCAL	Obesity due to excess calories	IV Endocrine, nutritional and metabolic diseases (E4_)	7750	248922	1.1116	8
E4_OBESITYDRUG	Drug-induced obesity	IV Endocrine, nutritional and metabolic diseases (E4_)	145	248922	0.7973	1
E4_OBESITYNAS	"Obesity, other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	6091	248922	1.1066	6
E4_OBESITYXTRMALV	Extreme obesity with alveolar hypoventilation	IV Endocrine, nutritional and metabolic diseases (E4_)	574	248922	1.0378	1
E4_OBESITY_HYPER	Obesity and other hyperalimentation	IV Endocrine, nutritional and metabolic diseases (E4_)	11555	248850	1.1577	12
E4_OVARDYS	Ovarian dysfunction	IV Endocrine, nutritional and metabolic diseases (E4_)	1135	140558	1.0426	4
E4_OVARFAIL	Primary ovarian failure	IV Endocrine, nutritional and metabolic diseases (E4_)	267	140558	0.94962	0
E4_PANCSECNAS	"Disorder of pancreatic internal secretion, other and/or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	126	258798	0.69106	0
E4_PARANAS	"Disorders of parathyroid gland, other and/or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	129	250987	0.78542	0
E4_PARATHYRO	Disorders of parathyroid gland	IV Endocrine, nutritional and metabolic diseases (E4_)	4133	250987	1.0331	2
E4_PCOS	Polycystic ovarian syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	797	140558	1.0426	5
E4_PITUDISNAS	"Disorders of pituitary gland, other and/or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	93	250987	0.69831	0
E4_PLASMAPROT	"Disorders of plasma-protein metabolism, not elsewhere classified"	IV Endocrine, nutritional and metabolic diseases (E4_)	99	231448	0.75818	7
E4_PORBILIR	Disorders of porphyrin and bilirubin metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	180	231448	0.84188	3
E4_PRECOXCENTPUB	Precocious central puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	117	250987	0.76203	0
E4_PROTMALMODMILD	Protein-energy malnutrition of moderate and mild degree	IV Endocrine, nutritional and metabolic diseases (E4_)	98	260174	0.71298	0
E4_SHORT	"Short stature, not elsewhere classified"	IV Endocrine, nutritional and metabolic diseases (E4_)	339	250987	0.9907	0
E4_TESTICHYPO	Testicular hypofunction	IV Endocrine, nutritional and metabolic diseases (E4_)	311	110429	0.95864	0
E4_TESTIDYS	Testicular dysfunction	IV Endocrine, nutritional and metabolic diseases (E4_)	343	110429	0.97229	0
E4_THIA_DEF	Thiamine deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	92	248553	0.69106	0
E4_THYROID	Disorders of the thyroid gland	IV Endocrine, nutritional and metabolic diseases (E4_)	38430	221975	1.1734	64
E4_THYROIDITAUTOIM	Autoimmune thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	301	221975	0.96318	3
E4_THYROIDITNAS	"Thyroiditis, unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	258	221975	0.93177	1
E4_THYROIDITSUBAC	Subacute thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	498	221975	1.0235	4
E4_THYROIDNASOTH	"Disorder of thyroid, unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	188	221975	0.86692	1
E4_THYTOXGOITDIF	Thyrotoxicosis with diffuse goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	2778	221975	1.0571	12
E4_THYTOXGOITMULT	Thyrotoxicosis with toxic multinodular goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	951	255263	1.062	8
E4_THYTOXNAS	"Thyrotoxicosis, other and/or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	3962	221975	1.062	15
E4_THYTOXNOD	Thyrotoxicosis with toxic single thyroid nodule	IV Endocrine, nutritional and metabolic diseases (E4_)	136	255263	0.78937	2
E4_VIT_B_DEF	Deficiency of other B group vitamins	IV Endocrine, nutritional and metabolic diseases (E4_)	360	248553	0.99534	0
E4_VIT_DEF	Vitamin deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	780	248553	1.0475	0
E4_VIT_D_DEF	Vitamin D deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	215	248553	0.89246	0
E4_VOLUME	Volume depletion	IV Endocrine, nutritional and metabolic diseases (E4_)	1329	231448	1.0235	1
ENCEPHALITIS	Encephalitis	Comorbidities of Neurological endpoints	465	258636	1.0235	0
EPISEIZALCO	Epileptic seizures related to alcohol	Alcohol related diseases	121	260284	0.75818	0
ERECTILE_DYSFUNCTION	Erectile dysfunction	V Mental and behavioural disorders (F5_)	1483	111814	1.0331	3
ESOSINOPHIL_DISEASE	Eosinophilic disease (BM)	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	222	160018	0.89677	0
F5_ADHD	Disturbance of activity and attention	V Mental and behavioural disorders (F5_)	1010	256859	1.0426	1
F5_AGORAPHOBIA	Agoraphobia	V Mental and behavioural disorders (F5_)	538	235546	1.0283	0
F5_ALCOHOL	Mental and behavioural disorders due to alcohol	V Mental and behavioural disorders (F5_)	13422	244533	1.1217	3
F5_ALCOHOLAC	Acute alcohol intoxication	V Mental and behavioural disorders (F5_)	5742	244533	1.0669	1
F5_ALCOHOL_DEPENDENCE	Alcohol dependence	V Mental and behavioural disorders (F5_)	7031	244533	1.0767	3
F5_ALLANXIOUS	All anxiety disorders	V Mental and behavioural disorders (F5_)	14992	235546	1.0817	1
F5_ALZHDEMENT	Dementia in Alzheimer disease	V Mental and behavioural disorders (F5_)	2575	248813	1.0378	6
F5_ANAPER	Anankastic personality disorder	V Mental and behavioural disorders (F5_)	610	252877	1.0331	0
F5_ANOREX	Anorexia (incl.atypical)	V Mental and behavioural disorders (F5_)	1233	254469	1.0235	0
F5_ANXIETY	Other anxiety disorders	V Mental and behavioural disorders (F5_)	10169	235546	1.062	0
F5_ANXPER	Anxious personality disorder	V Mental and behavioural disorders (F5_)	327	252877	0.95864	0
F5_AUTISM	Autism	V Mental and behavioural disorders (F5_)	344	258095	0.98146	1
F5_BEHAVE	Behavioural syndromes associated with physiological disturbances and physical factors	V Mental and behavioural disorders (F5_)	5936	254469	1.0188	0
F5_BEHEMOCHILD	Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence	V Mental and behavioural disorders (F5_)	3546	256859	1.0378	1
F5_BEHEMOTH	Other behavioural and emotional disorders with onset usually occuring in childhood and adolescence	V Mental and behavioural disorders (F5_)	1050	256859	1.0426	0
F5_BIPO	Bipolar affective disorders	V Mental and behavioural disorders (F5_)	5091	228817	1.0378	0
F5_BULIMIA	Bulimia nervosa (incl. atypical)	V Mental and behavioural disorders (F5_)	645	254469	1.0426	1
F5_CANNABIS	Mental and behavioural disorders due to cannabinoids	V Mental and behavioural disorders (F5_)	721	255921	1.0283	0
F5_CONDUCT	Conduct disorder	V Mental and behavioural disorders (F5_)	451	256859	1.0141	0
F5_CONDUCTEMO	Mixed disorders of conduct and emotions	V Mental and behavioural disorders (F5_)	468	256859	1.0235	0
F5_DELIRIUM	"Delirium, not induced by alcohol and other psychoactive substances"	V Mental and behavioural disorders (F5_)	1547	248813	1.0283	2
F5_DELUSIO	Persistent delusional disorders	V Mental and behavioural disorders (F5_)	1814	249610	1.0188	1
F5_DEMENTIA	Dementia	V Mental and behavioural disorders (F5_)	9251	248813	1.0426	8
F5_DEMENTIA_INCLAVO	"Dementia, including avohilmo"	V Mental and behavioural disorders (F5_)	9690	250715	1.0475	8
F5_DEMINOTH	Dementia in other diseases classified elsewhere	V Mental and behavioural disorders (F5_)	694	248813	1.0426	0
F5_DEMNAS	Unspecified dementia	V Mental and behavioural disorders (F5_)	1968	248813	1.0378	3
F5_DEPPER	Dependent personality disorder	V Mental and behavioural disorders (F5_)	451	252877	1.0	0
F5_DEPRESSIO	Depression	V Mental and behavioural disorders (F5_)	28098	228817	1.1268	4
F5_DISPER	Dissocial personality disorder	V Mental and behavioural disorders (F5_)	381	252877	0.9907	0
F5_DISSOCIATIVE	Dissociative [conversion] disorders	V Mental and behavioural disorders (F5_)	772	235546	1.0331	0
