phenocode	name	category	num_cases	num_controls	gc_lambda	num_gw_significant
E4_AMYLOIDOSIS	Amyloidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	226	197259	0.78858	8
E4_CARCISDR	Carcinoid syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	161	211123	0.80488	0
E4_CA_MET	Disorders of calcium metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	713	197259	1.0402	1
E4_CONGEIOD	Congenital iodine-deficiency syndrome/hypothyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	353	187684	0.98792	0
E4_CUSHING	Cushing syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	163	211123	0.83406	0
E4_DELPUB	Delayed puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	113	211123	0.72709	0
E4_DIABETES	Diabetes mellitus	IV Endocrine, nutritional and metabolic diseases (E4_)	35607	183185	1.2247	63
E4_DIABINSIPIDUS	Diabetes insipidus	IV Endocrine, nutritional and metabolic diseases (E4_)	142	211123	0.79412	0
E4_DISPUB	Disorders of puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	204	211123	0.87707	0
E4_DM1	Type 1 diabetes	IV Endocrine, nutritional and metabolic diseases (E4_)	5928	183185	1.0098	18
E4_DM1COMA	Type 1 diabetes with coma	IV Endocrine, nutritional and metabolic diseases (E4_)	1238	183185	1.0094	5
E4_DM1KETO	Type 1 diabetes with ketoacidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	1327	183185	1.007	8
E4_DM1NASCOMP	Type 1 diabetes with other specified/multiple/unspecified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	3416	183185	1.007	12
E4_DM1NEU	Type 1 diabetes with neurological complications	IV Endocrine, nutritional and metabolic diseases (E4_)	578	183185	1.0431	3
E4_DM1NOCOMP	Type 1 diabetes without complications	IV Endocrine, nutritional and metabolic diseases (E4_)	4918	183185	0.99441	16
E4_DM1OPTH	Type 1 diabetes with ophthalmic complications	IV Endocrine, nutritional and metabolic diseases (E4_)	2877	183185	0.98561	13
E4_DM1PERIPH	Type 1 diabetes with peripheral circulatory complications	IV Endocrine, nutritional and metabolic diseases (E4_)	367	183185	0.9986	2
E4_DM1REN	Type 1 diabetes with renal complications	IV Endocrine, nutritional and metabolic diseases (E4_)	963	183185	1.0417	5
E4_DM1_STRICT	"Type 1 diabetes, strict (exclude DM2)"	IV Endocrine, nutritional and metabolic diseases (E4_)	2649	183674	0.97366	9
E4_DM2	Type 2 diabetes	IV Endocrine, nutritional and metabolic diseases (E4_)	32469	183185	1.2466	76
E4_DM2COMA	Type 2 diabetes with coma	IV Endocrine, nutritional and metabolic diseases (E4_)	2247	183185	1.0402	2
E4_DM2KETO	Type 2 diabetes with ketoacidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	345	183185	0.98331	1
E4_DM2NASCOMP	Type 2 diabetes with other specified/multiple/unspecified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	24133	183185	1.2351	68
E4_DM2NEU	Type 2 diabetes with neurological complications	IV Endocrine, nutritional and metabolic diseases (E4_)	911	183185	1.0441	0
E4_DM2NOCOMP	Type 2 diabetes without complications	IV Endocrine, nutritional and metabolic diseases (E4_)	14622	183185	1.1278	31
E4_DM2OPTH	Type 2 diabetes with ophthalmic complications	IV Endocrine, nutritional and metabolic diseases (E4_)	2119	183185	1.0479	3
E4_DM2PERIPH	Type 2 diabetes with peripheral circulatory complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1049	183185	1.0513	4
E4_DM2REN	Type 2 diabetes with renal complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1296	183185	1.0518	0
E4_DM2_STRICT	"Type 2 diabetes, strict (exclude DM1)"	IV Endocrine, nutritional and metabolic diseases (E4_)	29166	183185	1.2324	68
E4_DMNAS	Unspecified diabetes	IV Endocrine, nutritional and metabolic diseases (E4_)	3580	183185	1.0513	7
E4_DMNASKETO	Unspecified diabetes with ketoacidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	124	183185	0.75588	1
E4_DMNASNASCOMP	Unspecified diabetes with multiple/unspecified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	482	183185	1.0235	1
E4_DMNASNOCOMP	Unspecified diabetes without complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1219	183185	1.0412	1
E4_ENDODIS	Other endocrine disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	806	211123	1.0311	0
E4_ENDODISNAS	"Endocrine disorders, other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	287	211123	0.91459	0
E4_ENDOGLAND	Disorders of other endocrine glands	IV Endocrine, nutritional and metabolic diseases (E4_)	7669	211123	1.0235	1
E4_ENDOMETPOSTOP	"Postprocedural endocrine and metabolic disorders, not elsewhere classified"	IV Endocrine, nutritional and metabolic diseases (E4_)	1555	197259	1.047	3
E4_ENDONUTRMET	"Endocrine, nutritional and metabolic diseases"	IV Endocrine, nutritional and metabolic diseases (E4_)	77918	140874	1.1813	25
E4_FLUIDELECTRO	"Other disorders of fluid, electrolyte and acid-base balance"	IV Endocrine, nutritional and metabolic diseases (E4_)	4242	197259	1.0335	0
E4_FLUIDELECTRONAS	"Other disorders of electrolyte and fluid balance, not elsewhere classified"	IV Endocrine, nutritional and metabolic diseases (E4_)	108	197259	0.72971	0
E4_GILBERT	Gilbert syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	88	197259	0.68098	1
E4_GLUCOPANCREAS	Other disorders of glucose regulation and pancreatic internal secretion	IV Endocrine, nutritional and metabolic diseases (E4_)	1283	217509	1.046	2
E4_GOITREDIFF	Nontoxic diffuse goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	482	187684	1.0197	2
E4_GOITREMULTINOD	Nontoxic multinodular goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	3432	187684	1.0484	22
E4_GOITRENAS	Other and/or unspecified nontoxic goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	1252	187684	1.0465	4
E4_GOITRENOD	Nontoxic single thyroid nodule	IV Endocrine, nutritional and metabolic diseases (E4_)	1121	187684	1.0412	1
E4_HYPERALDO	Hyperaldosteronism	IV Endocrine, nutritional and metabolic diseases (E4_)	340	211123	0.98885	1
E4_HYPERCHOL	Pure hypercholesterolaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	8808	197259	1.0586	20
E4_HYPERGLYCER	Pure hyperglyceridaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	229	197259	0.91022	1
E4_HYPERKALAEMIA	Hyperkalaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	557	197259	1.0292	1
E4_HYPERLIPMIX	Mixed hyperlipidaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	513	197259	1.0278	2
E4_HYPERLIPNAS	"Hyperlipidaemia, other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	4535	197259	1.0254	5
E4_HYPEROSMHNAT	Hyperosmolality and hypernatraemia	IV Endocrine, nutritional and metabolic diseases (E4_)	149	197259	0.80168	0
E4_HYPERPARA	Hyperparathyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	2928	211123	1.0321	3
E4_HYPERPIT	Hyperfunction of pituitary gland	IV Endocrine, nutritional and metabolic diseases (E4_)	762	211123	1.0331	0
E4_HYPERPRO	Hyperprolactinaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	579	211123	1.024	0
E4_HYPERPRO_ADVERSE	"Hyperprolactinaemia, drug-induced"	IV Endocrine, nutritional and metabolic diseases (E4_)	90	218702	0.68206	0
E4_HYPODRUG	Drug-induced hypoglycaemia without coma	IV Endocrine, nutritional and metabolic diseases (E4_)	224	217509	0.90673	2
E4_HYPOGLYC	"Hypoglycaemia, other or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	979	217509	1.0426	3
E4_HYPOKALAEMIA	Hypokalaemia	IV Endocrine, nutritional and metabolic diseases (E4_)	1383	197259	1.0374	0
E4_HYPOOSMNAT	Hypo-osmolality and hyponatraemia	IV Endocrine, nutritional and metabolic diseases (E4_)	2319	197259	1.035	1
E4_HYPOPARA	Hypoparathyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	485	211123	1.0297	1
E4_HYPOPIT	Hypopituitarism	IV Endocrine, nutritional and metabolic diseases (E4_)	910	211123	1.0407	0
E4_HYTHYNAS	"Hypothyroidism,  other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	26306	187684	1.1484	60
E4_HYTHYPOSTINF	Postinfectious hypothyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	90	187684	0.70709	0
E4_HYTHYSUBS	Hypothyroidism due to medicaments and other exogenous substances	IV Endocrine, nutritional and metabolic diseases (E4_)	101	187684	0.72075	0
E4_HYTHY_AI_STRICT	"Hypothyroidism, strict autoimmune"	IV Endocrine, nutritional and metabolic diseases (E4_)	22997	175475	1.1484	66
E4_HYTHY_AI_STRICT_PURCH	"Hypothyroidism, strict autoimmune, 3 medication purchases required"	IV Endocrine, nutritional and metabolic diseases (E4_)	26064	192728	1.1515	61
E4_IRON_MET	Disorders of iron metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	146	197259	0.74671	10
E4_LACTONAS	"Lactose intolerance, other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	391	197259	1.0028	4
E4_LACTOSEINT	Lactose intolerance	IV Endocrine, nutritional and metabolic diseases (E4_)	445	197259	1.0231	5
E4_LIPOPROT	Disorders of lipoprotein metabolism and other lipidaemias	IV Endocrine, nutritional and metabolic diseases (E4_)	14010	197259	1.0693	28
E4_LIPOPROTNAS	"Disorder of lipoprotein metabolism, unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	1611	197259	1.0364	3
E4_MALNUTRITION	Malnutrition	IV Endocrine, nutritional and metabolic diseases (E4_)	180	218612	0.85184	1
E4_METABO	Other metabolic disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	1699	197259	1.0484	4
E4_METABOLIA	Metabolic disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	21533	197259	1.0523	19
E4_MINERAL_MET	Disorders of mineral metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	961	197259	1.0533	4
E4_NUTRIDEF	Other nutritional deficiencies	IV Endocrine, nutritional and metabolic diseases (E4_)	9185	209607	1.1111	4
E4_NUTRI_DEF_NAS	Other specified/unspecified nutritional deficiencies	IV Endocrine, nutritional and metabolic diseases (E4_)	108	209607	0.72934	0
E4_OBESITY	Obesity	IV Endocrine, nutritional and metabolic diseases (E4_)	8908	209827	1.1207	9
E4_OBESITYCAL	Obesity due to excess calories	IV Endocrine, nutritional and metabolic diseases (E4_)	5883	209884	1.0876	6
E4_OBESITYDRUG	Drug-induced obesity	IV Endocrine, nutritional and metabolic diseases (E4_)	115	209884	0.7395	0
E4_OBESITYNAS	"Obesity, other/unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	4793	209884	1.0846	5
E4_OBESITYXTRMALV	Extreme obesity with alveolar hypoventilation	IV Endocrine, nutritional and metabolic diseases (E4_)	454	209884	1.0188	1
E4_OBESITY_HYPER	Obesity and other hyperalimentation	IV Endocrine, nutritional and metabolic diseases (E4_)	8965	209827	1.1238	9
E4_OVARDYS	Ovarian dysfunction	IV Endocrine, nutritional and metabolic diseases (E4_)	942	118228	1.0398	2
E4_OVARFAIL	Primary ovarian failure	IV Endocrine, nutritional and metabolic diseases (E4_)	254	118228	0.93933	0
E4_PANCSECNAS	"Disorder of pancreatic internal secretion, other and/or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	103	217509	0.72187	0
E4_PARANAS	"Disorders of parathyroid gland, other and/or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	108	211123	0.70306	0
E4_PARATHYRO	Disorders of parathyroid gland	IV Endocrine, nutritional and metabolic diseases (E4_)	3341	211123	1.0302	2
E4_PITUDISNAS	"Disorders of pituitary gland, other and/or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	84	211123	0.67243	0
E4_PLASMAPROT	"Disorders of plasma-protein metabolism, not elsewhere classified"	IV Endocrine, nutritional and metabolic diseases (E4_)	80	197259	0.71113	10
E4_POCS	Polycystic ovarian syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	642	118228	1.0417	4
E4_PORBILIR	Disorders of porphyrin and bilirubin metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	142	197259	0.79214	2
E4_SHORT	"Short stature, not elsewhere classified"	IV Endocrine, nutritional and metabolic diseases (E4_)	293	211123	0.95684	0
E4_TESTICHYPO	Testicular hypofunction	IV Endocrine, nutritional and metabolic diseases (E4_)	255	92895	0.92513	0
E4_TESTIDYS	Testicular dysfunction	IV Endocrine, nutritional and metabolic diseases (E4_)	285	92895	0.94156	0
E4_THYROID	Disorders of the thyroid gland	IV Endocrine, nutritional and metabolic diseases (E4_)	31108	187684	1.1396	45
E4_THYROIDITAUTOIM	Autoimmune thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	244	187684	0.92469	3
E4_THYROIDITNAS	"Thyroiditis, unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	222	187684	0.905	1
E4_THYROIDITSUBAC	Subacute thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	418	187684	1.0089	2
E4_THYROIDNASOTH	"Disorder of thyroid, unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	165	187684	0.83283	0
E4_THYTOXGOITDIF	Thyrotoxicosis with diffuse goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	2350	187684	1.0455	12
E4_THYTOXGOITMULT	Thyrotoxicosis with toxic multinodular goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	801	214650	1.0479	7
E4_THYTOXNAS	"Thyrotoxicosis, other and/or unspecified"	IV Endocrine, nutritional and metabolic diseases (E4_)	3115	187684	1.0562	10
E4_THYTOXNOD	Thyrotoxicosis with toxic single thyroid nodule	IV Endocrine, nutritional and metabolic diseases (E4_)	110	214650	0.73121	0
E4_VIT_B_DEF	Deficiency of other B group vitamins	IV Endocrine, nutritional and metabolic diseases (E4_)	284	209607	0.95684	0
E4_VIT_DEF	Vitamin deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	632	209607	1.0431	0
E4_VIT_D_DEF	Vitamin D deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	182	209607	0.86019	0
E4_VOLUME	Volume depletion	IV Endocrine, nutritional and metabolic diseases (E4_)	1088	197259	1.0197	0
ENCEPHALITIS	Encephalitis	Comorbidities of Neurological endpoints	398	217308	1.007	1
EPISEIZALCO	Epileptic seizures related to alcohol	Alcohol related diseases	96	218696	0.69541	0
ERECTILE_DYSFUNCTION	Erectile dysfunction	V Mental and behavioural disorders (F5_)	1154	94024	1.0426	3
ESOSINOPHIL_DISEASE	Eosinophilic disease (BM)	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	182	136767	0.85684	0
F5_ADHD	Disturbance of activity and attention	V Mental and behavioural disorders (F5_)	830	215763	1.045	0
F5_ALCOHOL	Mental and behavioural disorders due to alcohol	V Mental and behavioural disorders (F5_)	11100	205659	1.0936	1
F5_ALCOHOLAC	Acute alcohol intoxication	V Mental and behavioural disorders (F5_)	4668	205659	1.0562	2
F5_ALCOHOL_DEPENDENCE	Alcohol dependence	V Mental and behavioural disorders (F5_)	5876	205659	1.062	0
F5_ALLANXIOUS	All anxiety disorders	V Mental and behavioural disorders (F5_)	12513	198110	1.0708	0
F5_ALZHDEMENT	Dementia in Alzheimer disease	V Mental and behavioural disorders (F5_)	2191	209487	1.0402	5
F5_ANAPER	Anankastic personality disorder	V Mental and behavioural disorders (F5_)	476	212179	1.0183	0
F5_ANOREX	Anorexia (incl.atypical)	V Mental and behavioural disorders (F5_)	1039	213826	1.0321	0
F5_ANXIETY	Other anxiety disorders	V Mental and behavioural disorders (F5_)	8454	198110	1.0513	1
F5_ANXPER	Anxious personality disorder	V Mental and behavioural disorders (F5_)	280	212179	0.93621	0
F5_AUTISM	Autism	V Mental and behavioural disorders (F5_)	293	216829	0.96	1
F5_BEHAVE	Behavioural syndromes associated with physiological disturbances and physical factors	V Mental and behavioural disorders (F5_)	4966	213826	1.016	0
F5_BEHEMOCHILD	Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence	V Mental and behavioural disorders (F5_)	3029	215763	1.0378	0
F5_BEHEMOTH	Other behavioural and emotional disorders with onset usually occuring in childhood and adolescence	V Mental and behavioural disorders (F5_)	888	215763	1.045	1
F5_BIPO	Bipolar affective disorders	V Mental and behavioural disorders (F5_)	4501	192220	1.0302	0
F5_BULIMIA	Bulimia nervosa (incl. atypical)	V Mental and behavioural disorders (F5_)	547	213826	1.0359	0
F5_CANNABIS	Mental and behavioural disorders due to cannabinoids	V Mental and behavioural disorders (F5_)	617	214999	1.0216	0
F5_CONDUCT	Conduct disorder	V Mental and behavioural disorders (F5_)	407	215763	1.0014	0
F5_CONDUCTEMO	Mixed disorders of conduct and emotions	V Mental and behavioural disorders (F5_)	416	215763	0.99348	0
F5_DELIRIUM	"Delirium, not induced by alcohol and other psychoactive substances"	V Mental and behavioural disorders (F5_)	1269	209487	1.034	1
F5_DELUSIO	Persistent delusional disorders	V Mental and behavioural disorders (F5_)	1665	208674	1.0174	0
F5_DEMENTIA	Dementia	V Mental and behavioural disorders (F5_)	7284	209487	1.0245	7
F5_DEMENTIA_INCLAVO	"Dementia, including avohilmo"	V Mental and behavioural disorders (F5_)	7395	211397	1.0307	6
F5_DEMINOTH	Dementia in other diseases classified elsewhere	V Mental and behavioural disorders (F5_)	581	209487	1.0374	1
F5_DEMNAS	Unspecified dementia	V Mental and behavioural disorders (F5_)	1590	209487	1.0345	3
F5_DEPPER	Dependent personality disorder	V Mental and behavioural disorders (F5_)	411	212179	0.99024	1
F5_DEPRESSIO	Depression	V Mental and behavioural disorders (F5_)	23424	192220	1.1091	2
F5_DISPER	Dissocial personality disorder	V Mental and behavioural disorders (F5_)	340	212179	0.95684	0
F5_DISSOCIATIVE	Dissociative [conversion] disorders	V Mental and behavioural disorders (F5_)	662	198110	1.0264	1
F5_Dementia_U	Undefined dementia	V Mental and behavioural disorders (F5_)	1589	213922	1.0398	2
F5_Dementia_U_EXMORE	Undefined dementia (more controls excluded)	V Mental and behavioural disorders (F5_)	1589	111471	1.0264	1
F5_EATING	Eating disorders	V Mental and behavioural disorders (F5_)	1874	216918	1.0174	2
